customer_nk,original_incentive_name
36a34dc9-f24d-4c9b-9c88-da356a0e0143,Control
6055cf94-15d1-479c-a48e-f75a7d51737f,Control
0ec3db61-6472-4cf5-a35f-964625b4d0fd,Control
71c256de-d1cc-4964-b6b1-490932c3675a,Control
8d49bc93-c70d-44cf-bfd0-db11c0f763f9,Control
602a6a11-a7e0-4a19-bade-a23232953450,Control
c788265f-e6d2-4145-a09e-187fc42d7adc,Control
ff45d43a-2517-44d1-a12e-e875912e6b2a,Control
30af3088-b0db-4c88-8a8a-9840ce910d03,Control
81321e67-96fd-499a-be41-700e886d9641,Control
bdcb8478-7d3b-44ac-ace6-b69ef62dd869,Control
bc3faca3-ea6d-40c8-a11c-c2fef38e5825,Control
eb11d397-1513-478d-9c02-0bbd6ced8ccb,Control
a0405099-4051-404b-b13d-cd9a4412a6e7,Control
cb6d8f8d-da67-4f78-bfd6-25800a42d5b1,Control
f3a77c0c-b9e9-44b6-b9ba-8456ff08f98c,Control
be17ce38-1405-4c8e-ade0-1eb714badbb5,Control
03eaded5-055f-4b65-835b-8bb4f03da782,Control
880c3004-2945-44c6-976e-c80fd6e49907,Control
ad2d794b-78a6-4b63-9c4b-b7f81685f1e0,Control
8385fcec-6546-4b78-95c2-6c94161df0b2,Control
cddaf776-414d-49f9-a1f8-d38ac57d6f49,Control
c337a68c-5723-4871-96f7-2b9c5368c1d1,Control
6f3e67e4-9122-4828-bb79-507a57b0decd,Control
c1ba4b1f-f8be-4c16-846e-6a13b9099d5c,Control
613db483-f68f-41ad-8662-e8983296cd23,Control
d8a1b7c6-0619-4f17-8309-13fd96e9bb12,Control
249d399c-d8d8-4b5b-afdf-4fa6fc35f12b,Control
eaeecb95-7bf3-49d3-8eb3-eec4b117e5a1,Control
327f0128-8d0e-4d88-8575-3435816a4dff,Control
e4284067-d2f6-43ce-a507-cc066e90db31,Control
4f7b05fc-4659-4bd8-b972-0161fe8244aa,Control
e35388d8-a287-4852-a6a7-e3b68d9ca1d8,Control
8760ac3b-888b-4359-bd12-2a703f6a534a,Control
ffd23a57-a3a9-44ee-bc9d-7b2d5135447d,Control
2976f19f-5d76-42c9-80d0-499913160d24,Control
49b3f5f2-fc8a-46da-9dc6-ee1768a4d031,Control
ff1da5e9-5c7e-4dbd-9139-8ef11f375fac,Control
87b809c9-f1b2-49a6-9393-eebb3d540342,Control
a3c1ff29-2e0f-4bee-9e8c-926b9402e349,Control
be2be31e-7f11-4bc9-abf5-6c5152e72750,Control
d518e694-ae4f-4343-958b-269a247d8204,Control
5410d589-89d6-4df2-917a-00d9caaf8839,Control
487c2b91-1409-4793-a582-7cbe8c17ec73,Control
ec1f521b-f293-4f21-bf2d-5e03e7ef4559,Control
83a914e5-2cf5-4ded-b619-63e775d2f2f4,Control
d11321b9-5a74-4193-b75a-b72ec1d3870f,Control
bd23e9dd-16bd-4ec8-9422-afc124215ba6,Control
